record_date,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate,revenue_per_visitor,avg_bill_value,footfall_log,weekend_revenue_boost,category_mean_revenue,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2025-06-10,False,2045,Zara,Apparel,2064786,353,1653,68.83,0.213551119,1248.359129383313,5832.728813559322,7.4109518755836366,0,2007166.8178571428,False,False,False,False,True,False
2025-06-11,False,2045,Zara,Apparel,1025873,558,2307,34.2,0.241872562,444.4857019064125,1835.1932021466905,7.744136627627991,0,2007166.8178571428,False,False,False,False,False,True
2025-06-12,False,2045,Zara,Apparel,1368054,302,1276,45.6,0.236677116,1071.3030540328896,4515.029702970297,7.152268856032539,0,2007166.8178571428,False,False,False,True,False,False
2025-06-13,False,2045,Zara,Apparel,1799406,278,1211,59.98,0.229562345,1484.6584158415842,6449.4838709677415,7.10002716662926,0,2007166.8178571428,False,False,False,False,False,False
2025-06-14,True,2045,Zara,Apparel,3406844,891,4486,113.56,0.198617922,759.2698907956318,3819.3318385650223,8.408939605975984,4486,2007166.8178571428,False,True,False,False,False,False
2025-06-15,True,2045,Zara,Apparel,2520294,781,4174,84.01,0.187110685,603.6632335329341,3222.8823529411766,8.336869637284956,4174,2007166.8178571428,False,False,True,False,False,False
2025-06-16,False,2045,Zara,Apparel,1242518,318,1590,41.42,0.2,780.9666876178504,3895.040752351097,7.372118028337787,0,2007166.8178571428,True,False,False,False,False,False
2025-06-17,False,2045,Zara,Apparel,1313866,429,2072,43.8,0.207046332,633.7993246502654,3055.5023255813953,7.636752112435779,0,2007166.8178571428,False,False,False,False,True,False
2025-06-18,False,2045,Zara,Apparel,2039520,269,1325,67.98,0.203018868,1538.0995475113123,7553.777777777777,7.189922170745808,0,2007166.8178571428,False,False,False,False,False,True
2025-06-19,False,2045,Zara,Apparel,1432145,399,1861,47.74,0.21440086,769.1433941997851,3580.3625,7.529406457837013,0,2007166.8178571428,False,False,False,True,False,False
2025-06-20,False,2045,Zara,Apparel,1352369,527,2405,45.08,0.219126819,562.0818786367415,2561.304924242424,7.785720896534624,0,2007166.8178571428,False,False,False,False,False,False
2025-06-21,True,2045,Zara,Apparel,2128445,382,1958,70.95,0.195097038,1086.495661051557,5557.297650130548,7.580189417944541,1958,2007166.8178571428,False,True,False,False,False,False
2025-06-22,True,2045,Zara,Apparel,3332135,673,3569,111.07,0.188568226,933.3711484593838,4943.820474777448,8.180320874773685,3569,2007166.8178571428,False,False,True,False,False,False
2025-06-23,False,2045,Zara,Apparel,1762978,477,2287,58.77,0.208570179,770.5323426573426,3688.2384937238494,7.7354333524996886,0,2007166.8178571428,True,False,False,False,False,False
2025-06-24,False,2045,Zara,Apparel,1237020,405,1709,41.23,0.23698069,723.4035087719299,3046.847290640394,7.444248649496705,0,2007166.8178571428,False,False,False,False,True,False
2025-06-25,False,2045,Zara,Apparel,1515414,534,2213,50.51,0.241301401,684.4688346883469,2832.5495327102803,7.7025561132685825,0,2007166.8178571428,False,False,False,False,False,True
2025-06-26,False,2045,Zara,Apparel,1190448,520,2469,39.68,0.210611584,481.9627530364372,2284.928982725528,7.8119734296220225,0,2007166.8178571428,False,False,False,True,False,False
2025-06-27,False,2045,Zara,Apparel,1976110,533,2759,65.87,0.193185937,715.981884057971,3700.5805243445693,7.9229859587111955,0,2007166.8178571428,False,False,False,False,False,False
2025-06-28,True,2045,Zara,Apparel,2288001,847,3927,76.27,0.215686275,582.4849796334012,2698.114386792453,8.275885669474356,3927,2007166.8178571428,False,True,False,False,False,False
2025-06-29,True,2045,Zara,Apparel,2445763,416,1825,81.53,0.227945205,1339.410186199343,5865.139088729017,7.509883061154913,1825,2007166.8178571428,False,False,True,False,False,False
2025-06-30,False,2045,Zara,Apparel,1855403,526,2150,61.85,0.244651163,862.5769409576941,3520.6888045540795,7.67368812926773,0,2007166.8178571428,True,False,False,False,False,False
2025-07-01,False,2045,Zara,Apparel,917758,512,1936,30.59,0.26446281,473.80382034073307,1789.0019493177388,7.5688956634069955,0,2007166.8178571428,False,False,False,False,True,False
2025-07-02,False,2045,Zara,Apparel,1305652,578,2412,43.52,0.239635158,541.0907583920431,2255.012089810017,7.7886260656250315,0,2007166.8178571428,False,False,False,False,False,True
2025-07-03,False,2045,Zara,Apparel,1338501,297,1377,44.62,0.215686275,971.3359941944848,4491.614093959732,7.228388451573604,0,2007166.8178571428,False,False,False,True,False,False
2025-07-04,False,2045,Zara,Apparel,1642900,449,2138,54.76,0.210009355,768.0691912108462,3650.8888888888887,7.668093709082406,0,2007166.8178571428,False,False,False,False,False,False
2025-07-05,True,2045,Zara,Apparel,4191616,746,3346,139.72,0.222952779,1252.3501643262623,5611.2663989290495,8.115819701211327,3346,2007166.8178571428,False,True,False,False,False,False
2025-07-06,True,2045,Zara,Apparel,4108125,793,4278,136.94,0.185366994,960.06660434681,5173.960957178841,8.361474616416817,4278,2007166.8178571428,False,False,True,False,False,False
2025-07-07,False,2045,Zara,Apparel,1548343,598,2438,51.61,0.245283019,634.8269782697827,2584.87979966611,7.79934339821592,0,2007166.8178571428,True,False,False,False,False,False
2025-07-08,False,2045,Zara,Apparel,1777929,404,1456,59.26,0.277472527,1220.2669869595059,4389.948148148148,7.284134806195205,0,2007166.8178571428,False,False,False,False,True,False
2025-07-09,False,2045,Zara,Apparel,2227030,549,2873,74.23,0.191089454,774.8886569241475,4049.1454545454544,7.96346006663897,0,2007166.8178571428,False,False,False,False,False,True
2025-07-10,False,2045,Zara,Apparel,1822977,341,1402,60.77,0.243223966,1299.3421240199573,5330.3421052631575,7.246368080102461,0,2007166.8178571428,False,False,False,True,False,False
2025-07-11,False,2045,Zara,Apparel,931426,358,1905,31.05,0.187926509,488.6810073452256,2594.50139275766,7.552762084214147,0,2007166.8178571428,False,False,False,False,False,False
2025-07-12,True,2045,Zara,Apparel,3865998,514,2117,128.87,0.24279641,1825.3059490084986,7506.792233009709,7.658227526161352,2117,2007166.8178571428,False,True,False,False,False,False
2025-07-13,True,2045,Zara,Apparel,2252161,903,3401,75.07,0.265510144,662.0108759553204,2491.3285398230087,8.132118772955806,3401,2007166.8178571428,False,False,True,False,False,False
2025-07-14,False,2045,Zara,Apparel,2431549,596,2208,81.05,0.269927536,1100.7464916251697,4072.9463986599667,7.700295203420117,0,2007166.8178571428,True,False,False,False,False,False
2025-07-15,False,2045,Zara,Apparel,2369810,360,1319,78.99,0.272934041,1795.310606060606,6564.570637119114,7.1853870155804165,0,2007166.8178571428,False,False,False,False,True,False
2025-07-16,False,2045,Zara,Apparel,1865323,420,1910,62.18,0.219895288,976.097854526426,4430.6959619952495,7.555381944240273,0,2007166.8178571428,False,False,False,False,False,True
2025-07-17,False,2045,Zara,Apparel,1999824,438,1724,66.66,0.254060325,1159.3182608695652,4555.407744874715,7.45298232946546,0,2007166.8178571428,False,False,False,True,False,False
2025-07-18,False,2045,Zara,Apparel,1433646,482,2484,47.79,0.194041868,576.9199195171026,2968.2111801242236,7.818027938530729,0,2007166.8178571428,False,False,False,False,False,False
2025-07-19,True,2045,Zara,Apparel,2569647,780,4079,85.65,0.191223339,629.8154411764706,3290.201024327785,8.313852267398207,4079,2007166.8178571428,False,True,False,False,False,False
2025-07-20,True,2045,Zara,Apparel,1799434,617,3270,59.98,0.188685015,550.1173952919596,2911.705501618123,8.092851027538384,3270,2007166.8178571428,False,False,True,False,False,False
2025-07-21,False,2045,Zara,Apparel,1218191,580,2552,40.61,0.227272727,477.1605953779867,2096.714285714286,7.845024417241484,0,2007166.8178571428,True,False,False,False,False,False
2025-07-22,False,2045,Zara,Apparel,2387921,267,1033,79.6,0.258470474,2309.4013539651837,8910.152985074626,6.9411900550683745,0,2007166.8178571428,False,False,False,False,True,False
2025-07-23,False,2045,Zara,Apparel,2019787,257,1058,67.33,0.242911153,1907.2587346553353,7828.631782945737,6.9650803456014065,0,2007166.8178571428,False,False,False,False,False,True
2025-07-24,False,2045,Zara,Apparel,1197115,431,2130,39.9,0.202347418,561.7620835288596,2771.099537037037,7.664346632098617,0,2007166.8178571428,False,False,False,True,False,False
2025-07-25,False,2045,Zara,Apparel,1220500,366,1681,40.68,0.217727543,725.6242568370986,3325.6130790190737,7.427738840532894,0,2007166.8178571428,False,False,False,False,False,False
2025-07-26,True,2045,Zara,Apparel,2608337,838,3066,86.94,0.273320287,850.4522334528856,3108.8641239570916,8.028455164114252,3066,2007166.8178571428,False,True,False,False,False,False
2025-07-27,True,2045,Zara,Apparel,1471097,655,2487,49.04,0.263369522,591.2769292604502,2242.5259146341464,7.81923445385907,2487,2007166.8178571428,False,False,True,False,False,False
2025-07-28,False,2045,Zara,Apparel,2136228,250,1213,71.21,0.206100577,1759.660626029654,8510.868525896414,7.101675971619444,0,2007166.8178571428,True,False,False,False,False,False
2025-07-29,False,2045,Zara,Apparel,831249,579,3041,27.71,0.190397895,273.2573964497041,1433.1879310344827,8.020270472819238,0,2007166.8178571428,False,False,False,False,True,False
2025-07-30,False,2045,Zara,Apparel,1712266,253,1313,57.08,0.1926885,1303.0943683409437,6741.204724409449,7.1808311990445555,0,2007166.8178571428,False,False,False,False,False,True
2025-07-31,False,2045,Zara,Apparel,1335271,278,1220,44.51,0.227868852,1093.5880425880425,4785.917562724015,7.107425474110705,0,2007166.8178571428,False,False,False,True,False,False
2025-08-01,False,2045,Zara,Apparel,1267343,432,1666,42.24,0.259303721,760.25374925015,2926.889145496536,7.418780882750794,0,2007166.8178571428,False,False,False,False,False,False
2025-08-02,True,2045,Zara,Apparel,2290175,902,4819,76.34,0.187175763,475.1400414937759,2536.184939091916,8.480529207044645,4819,2007166.8178571428,False,True,False,False,False,False
2025-08-03,True,2045,Zara,Apparel,3212292,580,2562,107.08,0.226385636,1253.332813109637,5528.901893287435,7.848933726364071,2562,2007166.8178571428,False,False,True,False,False,False
2025-08-04,False,2045,Zara,Apparel,2038561,436,1636,67.95,0.266503667,1245.3029932803909,4664.899313501144,7.400620577371135,0,2007166.8178571428,True,False,False,False,False,False
2025-08-05,False,2045,Zara,Apparel,2185575,322,1362,72.85,0.236417034,1603.503301540719,6766.486068111455,7.217443431696533,0,2007166.8178571428,False,False,False,False,True,False
2025-08-06,False,2045,Zara,Apparel,2094331,520,2278,69.81,0.228270413,918.9692847740237,4019.8291746641075,7.731492029245684,0,2007166.8178571428,False,False,False,False,False,True
2025-08-07,False,2045,Zara,Apparel,2453543,436,1582,81.78,0.275600506,1549.932406822489,5614.514874141876,7.367077059881012,0,2007166.8178571428,False,False,False,True,False,False
2025-08-08,False,2045,Zara,Apparel,1952554,552,2293,65.09,0.240732665,851.1569311246731,3530.8390596745026,7.738052297689316,0,2007166.8178571428,False,False,False,False,False,False
2025-08-09,True,2045,Zara,Apparel,3222603,369,1954,107.42,0.188843398,1648.3902813299233,8709.737837837838,7.578145472419466,1954,2007166.8178571428,False,True,False,False,False,False
2025-08-10,True,2045,Zara,Apparel,1411866,931,4881,47.06,0.190739603,289.1982793936911,1514.8776824034335,8.493310250952906,4881,2007166.8178571428,False,False,True,False,False,False
2025-08-11,False,2045,Zara,Apparel,982566,480,1838,32.75,0.261153428,534.2936378466558,2042.7567567567567,7.516977224604321,0,2007166.8178571428,True,False,False,False,False,False
2025-08-12,False,2045,Zara,Apparel,1971891,584,2128,65.73,0.27443609,926.2052606857679,3370.753846153846,7.663407664893479,0,2007166.8178571428,False,False,False,False,True,False
2025-08-13,False,2045,Zara,Apparel,1114426,511,2043,37.15,0.250122369,545.2181996086106,2176.61328125,7.622663951323595,0,2007166.8178571428,False,False,False,False,False,True
2025-08-14,False,2045,Zara,Apparel,2225173,438,1633,74.17,0.268218004,1361.794981640147,5068.731207289294,7.3987862754199485,0,2007166.8178571428,False,False,False,True,False,False
2025-08-15,False,2045,Zara,Apparel,2953321,1068,5487,98.44,0.194641881,538.141581632653,2762.6950420954163,8.610319169405722,0,2007166.8178571428,False,False,False,False,False,False
2025-08-16,True,2045,Zara,Apparel,3613309,863,4390,120.44,0.196583144,822.8897745388294,4182.070601851852,8.387312270561717,4390,2007166.8178571428,False,True,False,False,False,False
2025-08-17,True,2045,Zara,Apparel,2476172,917,3765,82.54,0.243559097,657.5071694105152,2697.3551198257082,8.233768709217097,3765,2007166.8178571428,False,False,True,False,False,False
2025-08-18,False,2045,Zara,Apparel,1986755,391,1888,66.23,0.207097458,1051.7496029645315,5068.252551020408,7.543802867501509,0,2007166.8178571428,True,False,False,False,False,False
2025-08-19,False,2045,Zara,Apparel,1797461,385,2076,59.92,0.185452794,865.4121328839673,4656.634715025907,7.638679823876112,0,2007166.8178571428,False,False,False,False,True,False
2025-08-20,False,2045,Zara,Apparel,816026,303,1490,27.2,0.203355705,547.3011401743796,2684.2960526315787,7.307202314764738,0,2007166.8178571428,False,False,False,False,False,True
2025-08-21,False,2045,Zara,Apparel,2204577,599,2715,73.49,0.220626151,811.6999263622974,3674.295,7.906915488678587,0,2007166.8178571428,False,False,False,True,False,False
2025-08-22,False,2045,Zara,Apparel,2321655,251,1227,77.39,0.204563977,1890.5985342019544,9212.916666666666,7.113142108707088,0,2007166.8178571428,False,False,False,False,False,False
2025-08-23,True,2045,Zara,Apparel,2964588,566,2747,98.82,0.206042956,1078.816593886463,5228.550264550265,7.91862865334224,2747,2007166.8178571428,False,True,False,False,False,False
2025-08-24,True,2045,Zara,Apparel,3752704,711,3157,125.09,0.225213811,1188.3166561114629,5270.651685393258,8.057694194815587,3157,2007166.8178571428,False,False,True,False,False,False
2025-08-25,False,2045,Zara,Apparel,1574632,366,1341,52.49,0.272930649,1173.3472429210135,4290.550408719346,7.201916317531627,0,2007166.8178571428,True,False,False,False,False,False
2025-08-26,False,2045,Zara,Apparel,1998518,347,1389,66.62,0.249820014,1437.7827338129496,5742.867816091954,7.237059026124737,0,2007166.8178571428,False,False,False,False,True,False
2025-08-27,False,2045,Zara,Apparel,1377477,266,1159,45.92,0.229508197,1187.480172413793,5159.08988764045,7.05617528410041,0,2007166.8178571428,False,False,False,False,False,True
2025-08-28,False,2045,Zara,Apparel,1933829,453,1806,64.46,0.250830565,1070.1876037631434,4259.535242290749,7.499423290592229,0,2007166.8178571428,False,False,False,True,False,False
2025-08-29,False,2045,Zara,Apparel,1730987,283,1129,57.7,0.250664305,1531.8469026548673,6095.024647887324,7.029972911706386,0,2007166.8178571428,False,False,False,False,False,False
2025-08-30,True,2045,Zara,Apparel,4113657,350,1624,137.12,0.215517241,2531.481230769231,11719.820512820514,7.393263094763838,1624,2007166.8178571428,False,True,False,False,False,False
2025-08-31,True,2045,Zara,Apparel,2772749,536,2136,92.42,0.25093633,1297.4960224613944,5163.405959031657,7.667158255319148,2136,2007166.8178571428,False,False,True,False,False,False
2025-09-01,False,2045,Zara,Apparel,2142534,417,1830,71.42,0.227868852,1170.1441835062808,5125.67942583732,7.5126175446745105,0,2007166.8178571428,True,False,False,False,False,False
2025-09-02,False,2045,Zara,Apparel,2138747,254,940,71.29,0.270212766,2272.844845908608,8387.243137254902,6.846943139585379,0,2007166.8178571428,False,False,False,False,True,False
2025-09-03,False,2045,Zara,Apparel,2445121,414,1783,81.5,0.232192933,1370.5835201793723,5891.857831325301,7.486613313139955,0,2007166.8178571428,False,False,False,False,False,True
2025-09-04,False,2045,Zara,Apparel,1406636,309,1392,46.89,0.221982759,1009.7889447236181,4537.535483870968,7.239214973779806,0,2007166.8178571428,False,False,False,True,False,False
2025-09-05,False,2045,Zara,Apparel,820642,510,1932,27.35,0.263975155,424.5431971029488,1605.9530332681018,7.566828479208331,0,2007166.8178571428,False,False,False,False,False,False
2025-09-06,True,2045,Zara,Apparel,3055886,470,2468,101.86,0.190437601,1237.7019036046981,6488.08067940552,7.81156848934518,2468,2007166.8178571428,False,True,False,False,False,False
2025-09-07,True,2045,Zara,Apparel,4242893,642,3127,141.43,0.205308602,1356.4235933503837,6598.5894245723175,8.048149101665201,3127,2007166.8178571428,False,False,True,False,False,False
2025-09-08,False,2045,Zara,Apparel,925946,433,1630,30.86,0.265644172,567.7167381974249,2133.516129032258,7.396948602621014,0,2007166.8178571428,True,False,False,False,False,False
2025-09-09,False,2045,Zara,Apparel,2283558,212,857,76.12,0.247374562,2661.4895104895104,10720.929577464789,6.754604099487962,0,2007166.8178571428,False,False,False,False,True,False
