record_date,day_of_week,is_weekend,shop_id,store_name,category,daily_revenue_inr,transaction_count,store_footfall,sales_per_sqft,conversion_rate
01/21/25,Tuesday,FALSE,3011,H&M,Apparel,2067543,664,2592,73.84,0.25617284
01/22/25,Wednesday,FALSE,3011,H&M,Apparel,2100296,368,1180,75.01,0.311864407
01/23/25,Thursday,FALSE,3011,H&M,Apparel,1718832,462,1617,61.39,0.285714286
01/24/25,Friday,FALSE,3011,H&M,Apparel,1683429,285,1055,60.12,0.27014218
01/25/25,Saturday,TRUE,3011,H&M,Apparel,1766491,769,2863,63.09,0.268599371
01/26/25,Sunday,TRUE,3011,H&M,Apparel,2447571,492,2143,87.41,0.229584694
01/27/25,Monday,FALSE,3011,H&M,Apparel,1645421,260,1061,58.77,0.245051838
01/28/25,Tuesday,FALSE,3011,H&M,Apparel,1048734,653,2799,37.45,0.233297606
01/29/25,Wednesday,FALSE,3011,H&M,Apparel,1506754,397,1523,53.81,0.260669731
01/30/25,Thursday,FALSE,3011,H&M,Apparel,1107249,304,1097,39.54,0.277119417
01/31/25,Friday,FALSE,3011,H&M,Apparel,2055681,679,3008,73.42,0.225731383
02/01/25,Saturday,TRUE,3011,H&M,Apparel,2394553,745,3325,85.52,0.22406015
02/02/25,Sunday,TRUE,3011,H&M,Apparel,2342448,480,2059,83.66,0.233122875
02/03/25,Monday,FALSE,3011,H&M,Apparel,1499691,486,1774,53.56,0.273957159
02/04/25,Tuesday,FALSE,3011,H&M,Apparel,1983686,384,1808,70.85,0.212389381
02/05/25,Wednesday,FALSE,3011,H&M,Apparel,1312774,625,2050,46.88,0.304878049
02/06/25,Thursday,FALSE,3011,H&M,Apparel,1967116,669,2854,70.25,0.234407849
02/07/25,Friday,FALSE,3011,H&M,Apparel,1202900,626,2417,42.96,0.258998759
02/08/25,Saturday,TRUE,3011,H&M,Apparel,3412507,1216,5679,121.88,0.214122205
02/09/25,Sunday,TRUE,3011,H&M,Apparel,2868604,567,2565,102.45,0.221052632
02/10/25,Monday,FALSE,3011,H&M,Apparel,1916020,589,2657,68.43,0.221678585
02/11/25,Tuesday,FALSE,3011,H&M,Apparel,868377,475,2089,31.01,0.227381522
02/12/25,Wednesday,FALSE,3011,H&M,Apparel,1855182,487,1593,66.26,0.305712492
02/13/25,Thursday,FALSE,3011,H&M,Apparel,963833,269,1207,34.42,0.222866611
02/14/25,Friday,FALSE,3011,H&M,Apparel,1979049,281,997,70.68,0.281845537
02/15/25,Saturday,TRUE,3011,H&M,Apparel,2580930,987,3242,92.18,0.304441703
02/16/25,Sunday,TRUE,3011,H&M,Apparel,3960425,556,2641,141.44,0.210526316
02/17/25,Monday,FALSE,3011,H&M,Apparel,2119989,685,2781,75.71,0.246314275
02/18/25,Tuesday,FALSE,3011,H&M,Apparel,2126751,603,2843,75.96,0.212099894
02/19/25,Wednesday,FALSE,3011,H&M,Apparel,980261,345,1634,35.01,0.211138311
02/20/25,Thursday,FALSE,3011,H&M,Apparel,1623908,604,2440,58,0.247540984
02/21/25,Friday,FALSE,3011,H&M,Apparel,2054605,658,3134,73.38,0.209955329
02/22/25,Saturday,TRUE,3011,H&M,Apparel,1904597,892,3146,68.02,0.283534647
02/23/25,Sunday,TRUE,3011,H&M,Apparel,1488259,604,2629,53.15,0.22974515
02/24/25,Monday,FALSE,3011,H&M,Apparel,1106244,490,1950,39.51,0.251282051
02/25/25,Tuesday,FALSE,3011,H&M,Apparel,2024001,289,1274,72.29,0.226844584
02/26/25,Wednesday,FALSE,3011,H&M,Apparel,1915869,539,1824,68.42,0.295504386
02/27/25,Thursday,FALSE,3011,H&M,Apparel,2104166,418,1961,75.15,0.213156553
02/28/25,Friday,FALSE,3011,H&M,Apparel,1446438,466,1586,51.66,0.293820933
03/01/25,Saturday,TRUE,3011,H&M,Apparel,1817738,577,2285,64.92,0.252516411
03/02/25,Sunday,TRUE,3011,H&M,Apparel,3385245,1006,3380,120.9,0.297633136
03/03/25,Monday,FALSE,3011,H&M,Apparel,1094541,478,2194,39.09,0.21786691
03/04/25,Tuesday,FALSE,3011,H&M,Apparel,1915980,507,2121,68.43,0.23903819
03/05/25,Wednesday,FALSE,3011,H&M,Apparel,1365868,283,1236,48.78,0.228964401
03/06/25,Thursday,FALSE,3011,H&M,Apparel,2103352,456,1510,75.12,0.301986755
03/07/25,Friday,FALSE,3011,H&M,Apparel,2131647,434,1797,76.13,0.241513634
03/08/25,Saturday,TRUE,3011,H&M,Apparel,2198193,1283,5026,78.51,0.255272583
03/09/25,Sunday,TRUE,3011,H&M,Apparel,3053305,655,3096,109.05,0.211563307
03/10/25,Monday,FALSE,3011,H&M,Apparel,1341177,549,2472,47.9,0.222087379
03/11/25,Tuesday,FALSE,3011,H&M,Apparel,750550,471,1932,26.81,0.24378882
03/12/25,Wednesday,FALSE,3011,H&M,Apparel,1136437,682,3152,40.59,0.216370558
03/13/25,Thursday,FALSE,3011,H&M,Apparel,1571191,378,1236,56.11,0.305825243
03/14/25,Friday,FALSE,3011,H&M,Apparel,4385838,677,2898,156.64,0.233609386
03/15/25,Saturday,TRUE,3011,H&M,Apparel,4087834,1147,4325,145.99,0.265202312
03/16/25,Sunday,TRUE,3011,H&M,Apparel,2641867,855,3272,94.35,0.261308068
03/17/25,Monday,FALSE,3011,H&M,Apparel,1548545,583,1968,55.31,0.296239837
03/18/25,Tuesday,FALSE,3011,H&M,Apparel,1229013,551,2402,43.89,0.229392173
03/19/25,Wednesday,FALSE,3011,H&M,Apparel,1465309,479,2197,52.33,0.218024579
03/20/25,Thursday,FALSE,3011,H&M,Apparel,1624642,550,2220,58.02,0.247747748
03/21/25,Friday,FALSE,3011,H&M,Apparel,1815113,356,1534,64.83,0.232073012
03/22/25,Saturday,TRUE,3011,H&M,Apparel,3317169,883,3881,118.47,0.227518681
03/23/25,Sunday,TRUE,3011,H&M,Apparel,2628143,1090,3662,93.86,0.297651557
03/24/25,Monday,FALSE,3011,H&M,Apparel,2186570,410,1514,78.09,0.270805812
03/25/25,Tuesday,FALSE,3011,H&M,Apparel,816940,536,2522,29.18,0.212529738
03/26/25,Wednesday,FALSE,3011,H&M,Apparel,848925,560,2354,30.32,0.237892948
03/27/25,Thursday,FALSE,3011,H&M,Apparel,798008,570,2330,28.5,0.244635193
03/28/25,Friday,FALSE,3011,H&M,Apparel,1756048,321,1419,62.72,0.226215645
03/29/25,Saturday,TRUE,3011,H&M,Apparel,3246018,483,2181,115.93,0.221458047
03/30/25,Sunday,TRUE,3011,H&M,Apparel,1457151,700,2485,52.04,0.281690141
03/31/25,Monday,FALSE,3011,H&M,Apparel,1832189,408,1660,65.44,0.245783133
04/01/25,Tuesday,FALSE,3011,H&M,Apparel,776579,344,1308,27.73,0.262996942
04/02/25,Wednesday,FALSE,3011,H&M,Apparel,1994714,518,1728,71.24,0.299768519
04/03/25,Thursday,FALSE,3011,H&M,Apparel,1765483,306,1296,63.05,0.236111111
04/04/25,Friday,FALSE,3011,H&M,Apparel,1184359,681,3012,42.3,0.226095618
04/05/25,Saturday,TRUE,3011,H&M,Apparel,2052834,611,2644,73.32,0.231089259
04/06/25,Sunday,TRUE,3011,H&M,Apparel,3187509,559,1943,113.84,0.287699434
04/07/25,Monday,FALSE,3011,H&M,Apparel,1415915,614,2478,50.57,0.247780468
04/08/25,Tuesday,FALSE,3011,H&M,Apparel,983851,335,1556,35.14,0.21529563
04/09/25,Wednesday,FALSE,3011,H&M,Apparel,1842869,456,1767,65.82,0.258064516
04/10/25,Thursday,FALSE,3011,H&M,Apparel,1442546,564,2495,51.52,0.226052104
04/11/25,Friday,FALSE,3011,H&M,Apparel,1808581,506,2259,64.59,0.223992917
04/12/25,Saturday,TRUE,3011,H&M,Apparel,1920930,1100,5219,68.6,0.210768346
04/13/25,Sunday,TRUE,3011,H&M,Apparel,1822184,1397,4770,65.08,0.292872117
04/14/25,Monday,FALSE,3011,H&M,Apparel,798585,368,1718,28.52,0.214202561
04/15/25,Tuesday,FALSE,3011,H&M,Apparel,2071697,633,2928,73.99,0.216188525
04/16/25,Wednesday,FALSE,3011,H&M,Apparel,1410406,300,1037,50.37,0.289296046
04/17/25,Thursday,FALSE,3011,H&M,Apparel,1252706,425,1526,44.74,0.278505898
04/18/25,Friday,FALSE,3011,H&M,Apparel,1936391,873,3720,69.16,0.234677419
04/19/25,Saturday,TRUE,3011,H&M,Apparel,3601997,1092,3697,128.64,0.295374628
04/20/25,Sunday,TRUE,3011,H&M,Apparel,3155960,662,2609,112.71,0.253737064
04/21/25,Monday,FALSE,3011,H&M,Apparel,1745291,339,1187,62.33,0.285593934
04/22/25,Tuesday,FALSE,3011,H&M,Apparel,871145,396,1847,31.11,0.214401733
04/23/25,Wednesday,FALSE,3011,H&M,Apparel,771213,481,1814,27.54,0.265159868
04/24/25,Thursday,FALSE,3011,H&M,Apparel,1454212,401,1520,51.94,0.263815789
04/25/25,Friday,FALSE,3011,H&M,Apparel,1091456,332,1133,38.98,0.293027361
04/26/25,Saturday,TRUE,3011,H&M,Apparel,3762218,651,2100,134.36,0.31
04/27/25,Sunday,TRUE,3011,H&M,Apparel,3452451,1052,4769,123.3,0.220591319
04/28/25,Monday,FALSE,3011,H&M,Apparel,1876079,435,1479,67,0.294117647
04/29/25,Tuesday,FALSE,3011,H&M,Apparel,1061745,493,2001,37.92,0.246376812
04/30/25,Wednesday,FALSE,3011,H&M,Apparel,989379,291,1263,35.33,0.2304038
05/01/25,Thursday,FALSE,3011,H&M,Apparel,1911444,481,2151,68.27,0.223616922
05/02/25,Friday,FALSE,3011,H&M,Apparel,1961692,410,1535,70.06,0.267100977
05/03/25,Saturday,TRUE,3011,H&M,Apparel,2582292,665,2464,92.22,0.269886364
05/04/25,Sunday,TRUE,3011,H&M,Apparel,3499286,862,3872,124.97,0.222623967
05/05/25,Monday,FALSE,3011,H&M,Apparel,1792246,372,1240,64.01,0.3
05/06/25,Tuesday,FALSE,3011,H&M,Apparel,925591,589,2613,33.06,0.225411405
05/07/25,Wednesday,FALSE,3011,H&M,Apparel,994321,550,1973,35.51,0.278763305
05/08/25,Thursday,FALSE,3011,H&M,Apparel,2084709,697,3293,74.45,0.211661099
05/09/25,Friday,FALSE,3011,H&M,Apparel,1901437,654,2425,67.91,0.269690722
05/10/25,Saturday,TRUE,3011,H&M,Apparel,1995898,1287,4223,71.28,0.30475965
05/11/25,Sunday,TRUE,3011,H&M,Apparel,3519368,497,2021,125.69,0.245917862
05/12/25,Monday,FALSE,3011,H&M,Apparel,1344623,448,1499,48.02,0.298865911
05/13/25,Tuesday,FALSE,3011,H&M,Apparel,828865,356,1689,29.6,0.210775607
05/14/25,Wednesday,FALSE,3011,H&M,Apparel,984721,589,2181,35.17,0.270059606
05/15/25,Thursday,FALSE,3011,H&M,Apparel,1983962,304,1291,70.86,0.235476375
05/16/25,Friday,FALSE,3011,H&M,Apparel,1195758,361,1672,42.71,0.215909091
05/17/25,Saturday,TRUE,3011,H&M,Apparel,2002913,942,3676,71.53,0.256256801
05/18/25,Sunday,TRUE,3011,H&M,Apparel,3232647,534,1935,115.45,0.275968992
05/19/25,Monday,FALSE,3011,H&M,Apparel,1511994,507,2125,54,0.238588235
05/20/25,Tuesday,FALSE,3011,H&M,Apparel,1720439,652,3056,61.44,0.213350785
05/21/25,Wednesday,FALSE,3011,H&M,Apparel,1669800,645,2608,59.64,0.247315951
05/22/25,Thursday,FALSE,3011,H&M,Apparel,969862,352,1325,34.64,0.265660377
05/23/25,Friday,FALSE,3011,H&M,Apparel,2049023,647,3021,73.18,0.214167494
05/24/25,Saturday,TRUE,3011,H&M,Apparel,2412294,398,1348,86.15,0.295252226
05/25/25,Sunday,TRUE,3011,H&M,Apparel,3241218,873,3240,115.76,0.269444444
05/26/25,Monday,FALSE,3011,H&M,Apparel,2132607,296,1185,76.16,0.24978903
05/27/25,Tuesday,FALSE,3011,H&M,Apparel,2086358,538,2112,74.51,0.254734848
05/28/25,Wednesday,FALSE,3011,H&M,Apparel,1361095,395,1703,48.61,0.231943629
05/29/25,Thursday,FALSE,3011,H&M,Apparel,1586386,650,3084,56.66,0.21076524
05/30/25,Friday,FALSE,3011,H&M,Apparel,1438173,328,1475,51.36,0.222372881
05/31/25,Saturday,TRUE,3011,H&M,Apparel,3278254,942,4207,117.08,0.223912527
06/01/25,Sunday,TRUE,3011,H&M,Apparel,2755685,747,2505,98.42,0.298203593
06/02/25,Monday,FALSE,3011,H&M,Apparel,1863789,408,1816,66.56,0.224669604
06/03/25,Tuesday,FALSE,3011,H&M,Apparel,1335083,522,1809,47.68,0.288557214
06/04/25,Wednesday,FALSE,3011,H&M,Apparel,1376854,434,1695,49.17,0.256047198
06/05/25,Thursday,FALSE,3011,H&M,Apparel,1591951,288,932,56.86,0.309012876
06/06/25,Friday,FALSE,3011,H&M,Apparel,1648949,519,1830,58.89,0.283606557
06/07/25,Saturday,TRUE,3011,H&M,Apparel,1324527,434,1608,47.3,0.269900498
06/08/25,Sunday,TRUE,3011,H&M,Apparel,2179135,710,3107,77.83,0.228516254
06/09/25,Monday,FALSE,3011,H&M,Apparel,1738324,520,2201,62.08,0.236256247
06/10/25,Tuesday,FALSE,3011,H&M,Apparel,1199819,278,1219,42.85,0.228055783
06/11/25,Wednesday,FALSE,3011,H&M,Apparel,1822555,537,2548,65.09,0.210753532
06/12/25,Thursday,FALSE,3011,H&M,Apparel,1026544,356,1268,36.66,0.280757098
06/13/25,Friday,FALSE,3011,H&M,Apparel,962425,460,2016,34.37,0.228174603
06/14/25,Saturday,TRUE,3011,H&M,Apparel,4421020,788,3135,157.89,0.251355662
06/15/25,Sunday,TRUE,3011,H&M,Apparel,3072578,679,2199,109.73,0.308776717
06/16/25,Monday,FALSE,3011,H&M,Apparel,851942,586,2718,30.43,0.215599706
06/17/25,Tuesday,FALSE,3011,H&M,Apparel,1232519,598,1994,44.02,0.299899699
06/18/25,Wednesday,FALSE,3011,H&M,Apparel,949377,321,1358,33.91,0.236377025
06/19/25,Thursday,FALSE,3011,H&M,Apparel,2141981,405,1343,76.5,0.301563663
06/20/25,Friday,FALSE,3011,H&M,Apparel,1800764,270,890,64.31,0.303370787
06/21/25,Saturday,TRUE,3011,H&M,Apparel,3139017,1073,4948,112.11,0.216855295
06/22/25,Sunday,TRUE,3011,H&M,Apparel,4275505,1026,4457,152.7,0.230199686
06/23/25,Monday,FALSE,3011,H&M,Apparel,1733640,336,1342,61.92,0.250372578
06/24/25,Tuesday,FALSE,3011,H&M,Apparel,1718282,381,1448,61.37,0.263121547
06/25/25,Wednesday,FALSE,3011,H&M,Apparel,1873330,476,1739,66.9,0.273720529
06/26/25,Thursday,FALSE,3011,H&M,Apparel,1097984,406,1763,39.21,0.23028928
06/27/25,Friday,FALSE,3011,H&M,Apparel,1101244,391,1592,39.33,0.245603015
06/28/25,Saturday,TRUE,3011,H&M,Apparel,2733304,768,2666,97.62,0.288072018
06/29/25,Sunday,TRUE,3011,H&M,Apparel,1349294,941,3606,48.19,0.260953966
06/30/25,Monday,FALSE,3011,H&M,Apparel,1288983,299,1329,46.04,0.224981189
07/01/25,Tuesday,FALSE,3011,H&M,Apparel,832850,549,2265,29.74,0.242384106
07/02/25,Wednesday,FALSE,3011,H&M,Apparel,2133743,335,1394,76.21,0.240315638
07/03/25,Thursday,FALSE,3011,H&M,Apparel,921401,282,1107,32.91,0.254742547
07/04/25,Friday,FALSE,3011,H&M,Apparel,928370,479,1700,33.16,0.281764706
07/05/25,Saturday,TRUE,3011,H&M,Apparel,2111089,1001,4750,75.4,0.210736842
07/06/25,Sunday,TRUE,3011,H&M,Apparel,1779156,903,4182,63.54,0.215925395
07/07/25,Monday,FALSE,3011,H&M,Apparel,1429496,588,2345,51.05,0.250746269
07/08/25,Tuesday,FALSE,3011,H&M,Apparel,1815809,251,1015,64.85,0.24729064
07/09/25,Wednesday,FALSE,3011,H&M,Apparel,1464038,514,1862,52.29,0.276047261
07/10/25,Thursday,FALSE,3011,H&M,Apparel,2013931,356,1258,71.93,0.282988871
07/11/25,Friday,FALSE,3011,H&M,Apparel,862804,359,1303,30.81,0.275518035
07/12/25,Saturday,TRUE,3011,H&M,Apparel,3538141,938,3058,126.36,0.306736429
07/13/25,Sunday,TRUE,3011,H&M,Apparel,4115152,1237,4917,146.97,0.251576164
07/14/25,Monday,FALSE,3011,H&M,Apparel,1647680,395,1685,58.85,0.234421365
07/15/25,Tuesday,FALSE,3011,H&M,Apparel,1482226,656,3061,52.94,0.214309049
07/16/25,Wednesday,FALSE,3011,H&M,Apparel,1729059,471,2249,61.75,0.209426412
07/17/25,Thursday,FALSE,3011,H&M,Apparel,1138558,266,869,40.66,0.306098964
07/18/25,Friday,FALSE,3011,H&M,Apparel,1363162,547,2156,48.68,0.253710575
07/19/25,Saturday,TRUE,3011,H&M,Apparel,3525118,469,2230,125.9,0.210313901
07/20/25,Sunday,TRUE,3011,H&M,Apparel,2514148,965,3881,89.79,0.248647256
07/21/25,Monday,FALSE,3011,H&M,Apparel,1809971,474,1838,64.64,0.25788901
07/22/25,Tuesday,FALSE,3011,H&M,Apparel,1849840,419,1902,66.07,0.220294427
07/23/25,Wednesday,FALSE,3011,H&M,Apparel,2077444,360,1267,74.19,0.284135754
07/24/25,Thursday,FALSE,3011,H&M,Apparel,1734575,399,1740,61.95,0.229310345
07/25/25,Friday,FALSE,3011,H&M,Apparel,1560996,445,1892,55.75,0.235200846
07/26/25,Saturday,TRUE,3011,H&M,Apparel,3821188,923,3787,136.47,0.243728545
07/27/25,Sunday,TRUE,3011,H&M,Apparel,2528804,1173,4691,90.31,0.250053294
07/28/25,Monday,FALSE,3011,H&M,Apparel,1537366,336,1514,54.91,0.221928666
07/29/25,Tuesday,FALSE,3011,H&M,Apparel,1347673,507,1730,48.13,0.293063584
07/30/25,Wednesday,FALSE,3011,H&M,Apparel,782609,319,1329,27.95,0.240030098
07/31/25,Thursday,FALSE,3011,H&M,Apparel,2075633,553,2546,74.13,0.217203456
08/01/25,Friday,FALSE,3011,H&M,Apparel,1888985,592,2077,67.46,0.285026481
08/02/25,Saturday,TRUE,3011,H&M,Apparel,3647822,407,1379,130.28,0.295141407
08/03/25,Sunday,TRUE,3011,H&M,Apparel,3984559,885,4169,142.31,0.212281123
08/04/25,Monday,FALSE,3011,H&M,Apparel,1599781,629,2244,57.14,0.28030303
08/05/25,Tuesday,FALSE,3011,H&M,Apparel,1672961,336,1244,59.75,0.270096463
08/06/25,Wednesday,FALSE,3011,H&M,Apparel,1048508,432,1488,37.45,0.290322581
08/07/25,Thursday,FALSE,3011,H&M,Apparel,1204421,428,1747,43.02,0.244991414
08/08/25,Friday,FALSE,3011,H&M,Apparel,1783141,347,1163,63.68,0.298366294
08/09/25,Saturday,TRUE,3011,H&M,Apparel,1714840,684,3152,61.24,0.217005076
08/10/25,Sunday,TRUE,3011,H&M,Apparel,3129747,972,4106,111.78,0.236726741
08/11/25,Monday,FALSE,3011,H&M,Apparel,1945129,303,1395,69.47,0.217204301
08/12/25,Tuesday,FALSE,3011,H&M,Apparel,2122289,377,1587,75.8,0.237555135
08/13/25,Wednesday,FALSE,3011,H&M,Apparel,990174,503,1827,35.36,0.275314724
08/14/25,Thursday,FALSE,3011,H&M,Apparel,1849173,684,3227,66.04,0.211961574
08/15/25,Friday,FALSE,3011,H&M,Apparel,5332645,1153,5043,190.45,0.22863375
08/16/25,Saturday,TRUE,3011,H&M,Apparel,4113046,737,3160,146.89,0.233227848
08/17/25,Sunday,TRUE,3011,H&M,Apparel,2205011,898,3662,78.75,0.245221191
08/18/25,Monday,FALSE,3011,H&M,Apparel,1719566,469,1591,61.41,0.294783155
08/19/25,Tuesday,FALSE,3011,H&M,Apparel,1579960,510,2277,56.43,0.22397892
08/20/25,Wednesday,FALSE,3011,H&M,Apparel,1630740,668,2523,58.24,0.26476417
08/21/25,Thursday,FALSE,3011,H&M,Apparel,2024365,284,1107,72.3,0.256549232
08/22/25,Friday,FALSE,3011,H&M,Apparel,936148,540,2297,33.43,0.235089247
08/23/25,Saturday,TRUE,3011,H&M,Apparel,1803142,1018,3741,64.4,0.272119754
08/24/25,Sunday,TRUE,3011,H&M,Apparel,3021032,1170,5384,107.89,0.21731055
08/25/25,Monday,FALSE,3011,H&M,Apparel,1230199,588,1955,43.94,0.300767263
08/26/25,Tuesday,FALSE,3011,H&M,Apparel,1987922,367,1450,71,0.253103448
08/27/25,Wednesday,FALSE,3011,H&M,Apparel,1509836,660,2174,53.92,0.303587856
08/28/25,Thursday,FALSE,3011,H&M,Apparel,1555993,487,2310,55.57,0.210822511
08/29/25,Friday,FALSE,3011,H&M,Apparel,2090735,452,1880,74.67,0.240425532
08/30/25,Saturday,TRUE,3011,H&M,Apparel,3671990,469,1529,131.14,0.306736429
08/31/25,Sunday,TRUE,3011,H&M,Apparel,3420182,897,4051,122.15,0.221426808
09/01/25,Monday,FALSE,3011,H&M,Apparel,1348317,484,2323,48.15,0.20835127
09/02/25,Tuesday,FALSE,3011,H&M,Apparel,1176956,502,1982,42.03,0.253279516
09/03/25,Wednesday,FALSE,3011,H&M,Apparel,1465048,432,1749,52.32,0.246998285
09/04/25,Thursday,FALSE,3011,H&M,Apparel,2198358,554,2088,78.51,0.26532567
09/05/25,Friday,FALSE,3011,H&M,Apparel,1274204,256,1034,45.51,0.247582205
09/06/25,Saturday,TRUE,3011,H&M,Apparel,2824251,1026,3658,100.87,0.280481137
09/07/25,Sunday,TRUE,3011,H&M,Apparel,2826891,1007,4055,100.96,0.248335388
09/08/25,Monday,FALSE,3011,H&M,Apparel,763442,570,2050,27.27,0.27804878
09/09/25,Tuesday,FALSE,3011,H&M,Apparel,1160663,274,1212,41.45,0.226072607
09/10/25,Wednesday,FALSE,3011,H&M,Apparel,800823,529,2328,28.6,0.227233677
09/11/25,Thursday,FALSE,3011,H&M,Apparel,1289228,525,1944,46.04,0.270061728
09/12/25,Friday,FALSE,3011,H&M,Apparel,1059714,630,2182,37.85,0.28872594
09/13/25,Saturday,TRUE,3011,H&M,Apparel,2915173,1111,3672,104.11,0.302559913
09/14/25,Sunday,TRUE,3011,H&M,Apparel,2995520,615,2479,106.98,0.248083905
09/15/25,Monday,FALSE,3011,H&M,Apparel,2094627,555,2158,74.81,0.257182576
09/16/25,Tuesday,FALSE,3011,H&M,Apparel,1046597,501,2090,37.38,0.239712919
09/17/25,Wednesday,FALSE,3011,H&M,Apparel,1011566,465,1948,36.13,0.238706366
09/18/25,Thursday,FALSE,3011,H&M,Apparel,1392192,592,2312,49.72,0.256055363
09/19/25,Friday,FALSE,3011,H&M,Apparel,1465484,493,2322,52.34,0.212316968
09/20/25,Saturday,TRUE,3011,H&M,Apparel,3064174,754,3306,109.43,0.228070175
09/21/25,Sunday,TRUE,3011,H&M,Apparel,2371050,643,2666,84.68,0.241185296
09/22/25,Monday,FALSE,3011,H&M,Apparel,1103697,257,1029,39.42,0.249757046
09/23/25,Tuesday,FALSE,3011,H&M,Apparel,1225546,440,1462,43.77,0.300957592
09/24/25,Wednesday,FALSE,3011,H&M,Apparel,2096773,540,2329,74.88,0.231859167
09/25/25,Thursday,FALSE,3011,H&M,Apparel,1363293,522,2407,48.69,0.21686747
09/26/25,Friday,FALSE,3011,H&M,Apparel,1438510,390,1726,51.38,0.225955968
09/27/25,Saturday,TRUE,3011,H&M,Apparel,2149856,586,2083,76.78,0.281325012
09/28/25,Sunday,TRUE,3011,H&M,Apparel,1732107,1150,5205,61.86,0.220941402
09/29/25,Monday,FALSE,3011,H&M,Apparel,1822294,321,1452,65.08,0.22107438
09/30/25,Tuesday,FALSE,3011,H&M,Apparel,1292461,515,1678,46.16,0.306912992
10/01/25,Wednesday,FALSE,3011,H&M,Apparel,1341517,293,974,47.91,0.300821355
10/02/25,Thursday,FALSE,3011,H&M,Apparel,3941184,541,2043,140.76,0.264806657
10/03/25,Friday,FALSE,3011,H&M,Apparel,1898488,480,1656,67.8,0.289855072
10/04/25,Saturday,TRUE,3011,H&M,Apparel,2990803,704,2642,106.81,0.266464799
10/05/25,Sunday,TRUE,3011,H&M,Apparel,1661416,490,1638,59.34,0.299145299
10/06/25,Monday,FALSE,3011,H&M,Apparel,1871803,559,2405,66.85,0.232432432
10/07/25,Tuesday,FALSE,3011,H&M,Apparel,1125802,347,1180,40.21,0.294067797
10/08/25,Wednesday,FALSE,3011,H&M,Apparel,1176430,646,2653,42.02,0.243497927
10/09/25,Thursday,FALSE,3011,H&M,Apparel,1809192,572,2142,64.61,0.267040149
10/10/25,Friday,FALSE,3011,H&M,Apparel,1067340,374,1397,38.12,0.267716535
10/11/25,Saturday,TRUE,3011,H&M,Apparel,4258764,954,4383,152.1,0.217659138
10/12/25,Sunday,TRUE,3011,H&M,Apparel,1522551,629,2802,54.38,0.224482512
01/06/25,Monday,FALSE,3012,Westside,Department Store,2821137,523,2120,62.69,0.246698113
01/07/25,Tuesday,FALSE,3012,Westside,Department Store,2875894,483,1995,63.91,0.242105263
01/08/25,Wednesday,FALSE,3012,Westside,Department Store,2349951,809,3340,52.22,0.242215569
01/09/25,Thursday,FALSE,3012,Westside,Department Store,2538691,643,2276,56.42,0.282513181
01/10/25,Friday,FALSE,3012,Westside,Department Store,2762664,405,1431,61.39,0.283018868
01/11/25,Saturday,TRUE,3012,Westside,Department Store,3788736,1204,3888,84.19,0.309670782
01/12/25,Sunday,TRUE,3012,Westside,Department Store,2778519,865,2973,61.74,0.2909519
01/13/25,Monday,FALSE,3012,Westside,Department Store,1618533,456,1849,35.97,0.246619794
01/14/25,Tuesday,FALSE,3012,Westside,Department Store,2336662,888,3680,51.93,0.241304348
01/15/25,Wednesday,FALSE,3012,Westside,Department Store,1463361,736,2284,32.52,0.322241681
01/16/25,Thursday,FALSE,3012,Westside,Department Store,2242853,505,1447,49.84,0.348997927
01/17/25,Friday,FALSE,3012,Westside,Department Store,1611110,899,3387,35.8,0.265426631
01/18/25,Saturday,TRUE,3012,Westside,Department Store,4571208,1349,3912,101.58,0.344836401
01/19/25,Sunday,TRUE,3012,Westside,Department Store,4992920,1050,3053,110.95,0.343924009
01/20/25,Monday,FALSE,3012,Westside,Department Store,2719270,897,3056,60.43,0.293520942
01/21/25,Tuesday,FALSE,3012,Westside,Department Store,2047547,583,1838,45.5,0.317192601
01/22/25,Wednesday,FALSE,3012,Westside,Department Store,2047767,609,2431,45.51,0.250514192
01/23/25,Thursday,FALSE,3012,Westside,Department Store,1431348,829,2678,31.81,0.309559373
01/24/25,Friday,FALSE,3012,Westside,Department Store,1321981,587,2129,29.38,0.275716299
01/25/25,Saturday,TRUE,3012,Westside,Department Store,2153697,1211,5015,47.86,0.241475573
01/26/25,Sunday,TRUE,3012,Westside,Department Store,2975970,1550,5103,66.13,0.303742896
01/27/25,Monday,FALSE,3012,Westside,Department Store,2017582,785,2287,44.84,0.343244425
01/28/25,Tuesday,FALSE,3012,Westside,Department Store,2791003,731,2532,62.02,0.288704581
01/29/25,Wednesday,FALSE,3012,Westside,Department Store,2394994,846,3278,53.22,0.258084198
01/30/25,Thursday,FALSE,3012,Westside,Department Store,2916073,661,2771,64.8,0.238542043
